Phvul.001G014100,1,3238,191.74984
Phvul.001G014200,1,5635,162.52774
Phvul.001G014300,1,1110,12.176774
Phvul.001G014400,1,5321,191.93992
Phvul.001G014500,1,11693,112.30994
Phvul.001G014600,1,1384,52.58797
Phvul.001G014700,3,4023,197.31699
Phvul.001G014800,1,3101,61.2969
Phvul.001G014900,2,3268,540.2471
Phvul.001G015000,1,2578,6.695752
Phvul.001G015100,3,8375,130.65439
Phvul.001G015200,1,6540,3.6426477
Phvul.001G015300,1,2394,749.3908
Phvul.001G015400,1,2290,122.62096
Phvul.001G015500,1,2779,23.67562
Phvul.001G015600,3,7533,36.74409
Phvul.001G015700,1,3967,238.74172
Phvul.001G015800,1,3858,229.9068
Phvul.001G015900,1,3424,149.8897
Phvul.001G016000,4,2597,123.54431
Phvul.001G016100,1,2187,738.7045
Phvul.001G016200,1,4095,20.609681
Phvul.001G016300,1,1704,0.0720805
Phvul.001G016400,1,2400,4.6865845
Phvul.001G016500,1,9428,146.13662
Phvul.001G016600,1,1990,48.4144388
Phvul.001G016700,1,1569,70.107559
Phvul.001G016800,2,3998,56.43735
Phvul.001G016900,1,1102,148.40101
Phvul.001G017000,1,1991,6.7790232
Phvul.001G017100,2,6003,62.33409
Phvul.001G017200,1,4471,0.9493961
Phvul.001G017300,1,3262,40.97616
Phvul.001G017400,1,6928,91.867391
Phvul.001G017500,1,3506,1330.5059
Phvul.001G017600,1,3993,96.43519
Phvul.001G017700,2,16371,171.67516
Phvul.001G017800,1,1986,452.1826
Phvul.001G017900,1,2060,73.596085
Phvul.001G018000,1,3385,68.466005
Phvul.001G018100,1,1008,40.36254
Phvul.001G018200,1,671,53.841043
Phvul.001G018300,1,3745,42.8832869
Phvul.001G018400,1,3004,0.1849623
Phvul.001G018500,4,3985,77.78504
Phvul.001G018600,1,3254,52.20467
Phvul.001G018700,1,6451,226.73542
Phvul.001G018800,1,4271,218.20082
Phvul.001G018900,1,4109,87.01904
Phvul.001G019000,1,3078,63.24414
Phvul.001G019100,1,5420,30.621247
Phvul.001G019200,1,577,5.8150579
Phvul.001G019300,1,1254,55.595958
Phvul.001G019400,1,4274,65.05554
Phvul.001G019500,1,5338,42.452896
Phvul.001G019600,1,4477,328.934
Phvul.001G019700,1,718,89.0848664
Phvul.001G019800,1,10176,96.84032
Phvul.001G019900,1,3794,139.82497
Phvul.001G020000,3,7758,40.3737
Phvul.001G020100,1,3889,267.246067
Phvul.001G020200,1,3527,37.1650412
Phvul.001G020300,1,2198,10.288967
Phvul.001G020400,1,3316,459.1914
Phvul.001G020500,1,1003,47.9058674
