Phvul.006G002600  Phvul.001G102400  Phvul.011G105000  Phvul.006G027000 ,4
Phvul.011G200400  Phvul.011G198500  Phvul.011G197700  Phvul.011G197500 ,4
Phvul.006G054300  Phvul.006G054500  Phvul.006G054700  Phvul.006G054900 ,4
Phvul.004G005800  Phvul.004G006100  Phvul.004G005900  Phvul.004G006000 ,4
Phvul.008G243700  Phvul.002G135900  Phvul.002G134600  Phvul.002G134900 ,4
Phvul.003G020200  Phvul.003G020100  Phvul.003G020300  Phvul.003G020000 ,4
Phvul.006G030600  Phvul.006G037900  Phvul.006G055400  Phvul.006G030500 ,4
Phvul.011G208500  Phvul.011G208400  Phvul.011G208700  Phvul.011G208600 ,4
Phvul.001G069900  Phvul.001G068800  Phvul.001G069200  Phvul.001G069500 ,4
Phvul.007G227900  Phvul.007G228400  Phvul.007G228300  Phvul.007G228100 ,4
Phvul.008G028500  Phvul.008G028300  Phvul.008G028600  Phvul.008G028400 ,4
Phvul.011G077100  Phvul.011G074500  Phvul.011G075300  Phvul.011G077000 ,4
Phvul.008G124400  Phvul.008G124700  Phvul.008G138800  Phvul.008G124500 ,4
Phvul.003G046300  Phvul.003G046200  Phvul.003G045800  Phvul.003G046000 ,4
Phvul.007G239800  Phvul.004G158200  Phvul.004G158000  Phvul.004G158300 ,4
Phvul.007G235400  Phvul.007G235200  Phvul.007G235500  Phvul.007G236000 ,4
Phvul.002G231800  Phvul.002G231400  Phvul.002G231500  Phvul.002G231700 ,4
Phvul.009G236000  Phvul.001G208700  Phvul.001G209000  Phvul.001G208900 ,4
Phvul.005G066800  Phvul.005G066700  Phvul.003G013900  Phvul.003G013800 ,4
Phvul.002G186500  Phvul.006G058500  Phvul.002G090700  Phvul.002G018000 ,4
Phvul.003G180400  Phvul.003G180500  Phvul.005G145400  Phvul.002G142400 ,4
Phvul.006G018000  Phvul.006G017900  Phvul.006G017800  Phvul.006G017700 ,4
Phvul.011G118300  Phvul.001G100300  Phvul.005G076200  Phvul.011G104900 ,4
Phvul.002G323600  Phvul.011G027000  Phvul.008G110300  Phvul.005G139500 ,4
Phvul.008G023200  Phvul.008G024900  Phvul.008G023100  Phvul.008G023300 ,4
Phvul.005G017500  Phvul.005G017800  Phvul.005G017700  Phvul.005G017600 ,4
Phvul.004G047100  Phvul.004G047000  Phvul.004G046900  Phvul.004G047200 ,4
Phvul.003G018800  Phvul.003G019000  Phvul.003G018900  Phvul.003G018600 ,4
Phvul.005G079800  Phvul.005G079700  Phvul.005G080000  Phvul.005G079900 ,4
Phvul.004G092200  Phvul.008G149200  Phvul.005G077800  Phvul.005G080100 ,4
Phvul.008G128300  Phvul.001G124900  Phvul.011G145500  Phvul.011G128600 ,4
Phvul.011G144300  Phvul.005G046700  Phvul.L009700  Phvul.005G047100 ,4
Phvul.008G195100  Phvul.008G194700  Phvul.008G194900 ,3
Phvul.003G002500  Phvul.003G002300  Phvul.003G003000 ,3
Phvul.003G263900  Phvul.003G263800  Phvul.003G263700 ,3
Phvul.011G140400  Phvul.011G140300  Phvul.011G136200 ,3
Phvul.010G057100  Phvul.010G057500  Phvul.010G057600 ,3
Phvul.004G168400  Phvul.010G135300  Phvul.010G135600 ,3
Phvul.008G030800  Phvul.008G030400  Phvul.008G030200 ,3
Phvul.001G066200  Phvul.001G066400  Phvul.001G066300 ,3
Phvul.001G053000  Phvul.001G052800  Phvul.001G052900 ,3
Phvul.010G055200  Phvul.010G054200  Phvul.010G055100 ,3
Phvul.008G279700  Phvul.008G279600  Phvul.L008300 ,3
Phvul.008G273900  Phvul.008G274000  Phvul.008G274100 ,3
Phvul.009G216100  Phvul.003G103900  Phvul.009G216000 ,3
Phvul.008G020700  Phvul.005G117900  Phvul.011G074800 ,3
Phvul.005G004700  Phvul.005G004600  Phvul.005G004400 ,3
Phvul.007G277700  Phvul.007G074100  Phvul.002G039900 ,3
Phvul.011G142500  Phvul.011G142700  Phvul.011G143200 ,3
Phvul.008G044600  Phvul.008G044400  Phvul.008G044700 ,3
Phvul.005G063900  Phvul.005G065000  Phvul.005G064100 ,3
Phvul.011G189600  Phvul.011G189700  Phvul.011G173400 ,3
Phvul.011G089800  Phvul.011G089600  Phvul.011G089500 ,3
Phvul.010G019100  Phvul.010G019500  Phvul.010G019600 ,3
Phvul.007G039500  Phvul.007G039400  Phvul.007G039600 ,3
Phvul.002G221800  Phvul.002G222000  Phvul.002G221900 ,3
Phvul.002G135500  Phvul.002G134700  Phvul.002G134400 ,3
Phvul.006G209600  Phvul.006G209500  Phvul.006G209700 ,3
Phvul.004G031100  Phvul.009G115200  Phvul.004G030400 ,3
Phvul.001G139400  Phvul.001G139000  Phvul.001G139100 ,3
Phvul.004G159600  Phvul.004G159800  Phvul.004G159900 ,3
Phvul.007G251100  Phvul.007G251300  Phvul.007G251200 ,3
Phvul.005G093600  Phvul.011G138500  Phvul.005G093500 ,3
Phvul.006G153100  Phvul.006G152800  Phvul.006G153000 ,3
Phvul.007G002400  Phvul.008G003200  Phvul.007G084600 ,3
Phvul.002G244700  Phvul.002G249100  Phvul.002G244800 ,3
Phvul.004G035800  Phvul.004G035700  Phvul.004G035600 ,3
Phvul.006G098600  Phvul.006G098500  Phvul.006G098400 ,3
Phvul.004G066300  Phvul.004G066600  Phvul.004G066500 ,3
Phvul.004G154900  Phvul.004G155300  Phvul.004G155000 ,3
Phvul.002G037000  Phvul.002G037200  Phvul.002G037100 ,3
Phvul.003G149500  Phvul.003G149600  Phvul.003G149700 ,3
Phvul.004G040200  Phvul.004G040700  Phvul.004G040100 ,3
Phvul.003G111300  Phvul.003G111200  Phvul.003G142200 ,3
Phvul.005G058400  Phvul.005G058300  Phvul.005G058500 ,3
Phvul.008G250700  Phvul.008G247600  Phvul.008G250600 ,3
Phvul.004G132800  Phvul.004G073600  Phvul.004G074300 ,3
Phvul.001G003200  Phvul.010G117700  Phvul.010G109200 ,3
Phvul.011G092300  Phvul.011G092400  Phvul.011G134800 ,3
Phvul.011G077700  Phvul.011G075400  Phvul.011G074200 ,3
Phvul.003G166700  Phvul.003G165800  Phvul.003G166800 ,3
Phvul.002G113700  Phvul.002G113400  Phvul.002G113600 ,3
Phvul.009G095600  Phvul.009G095400  Phvul.009G095500 ,3
Phvul.005G077500  Phvul.005G077700  Phvul.005G078000 ,3
Phvul.006G020800  Phvul.006G022600  Phvul.006G023500 ,3
Phvul.005G054100  Phvul.005G054200  Phvul.005G054000 ,3
Phvul.003G007500  Phvul.003G007400  Phvul.003G007600 ,3
Phvul.004G017100  Phvul.004G017200  Phvul.004G017300 ,3
Phvul.008G195500  Phvul.008G195600  Phvul.008G195400 ,3
Phvul.007G211700  Phvul.001G215400  Phvul.007G203600 ,3
Phvul.007G076200  Phvul.009G039400  Phvul.009G039600 ,3
Phvul.006G163400  Phvul.002G223200  Phvul.009G024800 ,3
Phvul.004G129600  Phvul.004G129900  Phvul.004G129800 ,3
Phvul.003G173800  Phvul.003G173900  Phvul.006G060600 ,3
Phvul.006G163500  Phvul.006G095400  Phvul.006G163600 ,3
Phvul.001G174900  Phvul.007G163700  Phvul.001G175000 ,3
Phvul.007G010200  Phvul.007G010300  Phvul.007G010400 ,3
Phvul.011G133700  Phvul.011G131000  Phvul.011G133000 ,3
Phvul.008G223300  Phvul.009G141800  Phvul.009G141700 ,3
Phvul.010G091600  Phvul.008G120400  Phvul.002G224400 ,3
Phvul.003G117300  Phvul.003G117400  Phvul.003G117200 ,3
Phvul.007G141900  Phvul.007G142600  Phvul.007G142500 ,3
Phvul.005G062100  Phvul.005G061900  Phvul.005G061700 ,3
Phvul.011G130600  Phvul.011G130700  Phvul.002G204200 ,3
Phvul.011G164000  Phvul.011G069500  Phvul.011G163600 ,3
Phvul.004G166900  Phvul.004G166500  Phvul.004G166600 ,3
Phvul.005G056600  Phvul.008G136000  Phvul.008G136200 ,3
Phvul.010G069600  Phvul.007G170500  Phvul.009G098400 ,3
Phvul.005G139700  Phvul.003G063600  Phvul.003G063400 ,3
Phvul.004G166700  Phvul.004G166800  Phvul.004G167400 ,3
Phvul.011G108400  Phvul.011G108200  Phvul.L009000 ,3
Phvul.005G176500  Phvul.005G176400  Phvul.005G176300 ,3
Phvul.001G160900  Phvul.001G068900  Phvul.009G187600 ,3
Phvul.011G131300  Phvul.011G131600  Phvul.011G131900 ,3
Phvul.005G121300  Phvul.005G121200  Phvul.005G121400 ,3
Phvul.006G112700  Phvul.006G112800  Phvul.006G112900 ,3
Phvul.009G255900  Phvul.009G256000  Phvul.009G255500 ,3
Phvul.011G132300  Phvul.011G132500  Phvul.011G132700 ,3
Phvul.009G207900  Phvul.009G089400  Phvul.003G159100 ,3
Phvul.008G166200  Phvul.008G166300  Phvul.008G166400 ,3
Phvul.011G130200  Phvul.011G129800  Phvul.011G130100 ,3
Phvul.001G021600  Phvul.001G021700  Phvul.001G021500 ,3
Phvul.008G085700  Phvul.008G085800  Phvul.004G065400 ,3
Phvul.002G205700  Phvul.002G125900  Phvul.008G102800 ,3
Phvul.011G190000  Phvul.011G166700  Phvul.011G191200 ,3
Phvul.010G003500  Phvul.010G068400  Phvul.003G041600 ,3
Phvul.002G059400  Phvul.002G059100  Phvul.011G190100 ,3
Phvul.009G180500  Phvul.011G157200  Phvul.008G179100 ,3
Phvul.002G144100  Phvul.002G080500  Phvul.007G159300 ,3
Phvul.003G090100  Phvul.002G055400  Phvul.011G157400 ,3
Phvul.001G038300  Phvul.006G012100  Phvul.009G035600 ,3
Phvul.005G173700  Phvul.005G173600 ,2
Phvul.008G210000  Phvul.008G209900 ,2
Phvul.007G023800  Phvul.003G265300 ,2
Phvul.001G163700  Phvul.001G163800 ,2
Phvul.011G062300  Phvul.011G062200 ,2
Phvul.004G026300  Phvul.005G124500 ,2
Phvul.010G013700  Phvul.010G013600 ,2
Phvul.008G093900  Phvul.008G094000 ,2
Phvul.007G229800  Phvul.011G176600 ,2
Phvul.002G251400  Phvul.002G215100 ,2
Phvul.008G082400  Phvul.008G081000 ,2
Phvul.001G070600  Phvul.002G078200 ,2
Phvul.002G196700  Phvul.002G275800 ,2
Phvul.008G206500  Phvul.008G206600 ,2
Phvul.004G104700  Phvul.004G104900 ,2
Phvul.008G225000  Phvul.008G224900 ,2
Phvul.004G099100  Phvul.004G099500 ,2
Phvul.007G175100  Phvul.009G055500 ,2
Phvul.006G014600  Phvul.009G233100 ,2
Phvul.008G146600  Phvul.008G146000 ,2
Phvul.004G121300  Phvul.004G121400 ,2
Phvul.002G135100  Phvul.002G135600 ,2
Phvul.008G106500  Phvul.011G182300 ,2
Phvul.009G119400  Phvul.009G119600 ,2
Phvul.009G084100  Phvul.009G084000 ,2
Phvul.001G148700  Phvul.005G040300 ,2
Phvul.002G328100  Phvul.004G044000 ,2
Phvul.011G041400  Phvul.005G110900 ,2
Phvul.004G038800  Phvul.004G039600 ,2
Phvul.010G073100  Phvul.002G100300 ,2
Phvul.011G062800  Phvul.011G162000 ,2
Phvul.003G081400  Phvul.009G044500 ,2
Phvul.009G257900  Phvul.009G254600 ,2
Phvul.010G110700  Phvul.003G001400 ,2
Phvul.008G281300  Phvul.008G281400 ,2
Phvul.006G058400  Phvul.006G058600 ,2
Phvul.005G162100  Phvul.005G163100 ,2
Phvul.009G262700  Phvul.009G212900 ,2
Phvul.004G142700  Phvul.008G109300 ,2
Phvul.003G088100  Phvul.003G281500 ,2
Phvul.003G287900  Phvul.003G287800 ,2
Phvul.010G099400  Phvul.010G100900 ,2
Phvul.004G103300  Phvul.004G103600 ,2
Phvul.006G057100  Phvul.006G057000 ,2
Phvul.006G219600  Phvul.006G219500 ,2
Phvul.008G274200  Phvul.008G274300 ,2
Phvul.009G214200  Phvul.009G215000 ,2
Phvul.005G116300  Phvul.005G116400 ,2
Phvul.008G077500  Phvul.008G077600 ,2
Phvul.011G014300  Phvul.011G014200 ,2
Phvul.002G318600  Phvul.011G054700 ,2
Phvul.004G144200  Phvul.004G144100 ,2
Phvul.002G063900  Phvul.002G063700 ,2
Phvul.006G059900  Phvul.006G047700 ,2
Phvul.004G114700  Phvul.004G115400 ,2
Phvul.007G232300  Phvul.007G232400 ,2
Phvul.008G033200  Phvul.008G033100 ,2
Phvul.002G075000  Phvul.002G075300 ,2
Phvul.011G023000  Phvul.011G022900 ,2
Phvul.007G260300  Phvul.007G260400 ,2
Phvul.001G043000  Phvul.001G042800 ,2
Phvul.002G000200  Phvul.002G055600 ,2
Phvul.002G314500  Phvul.002G314400 ,2
Phvul.001G011000  Phvul.001G011100 ,2
Phvul.006G011600  Phvul.006G011700 ,2
Phvul.002G097900  Phvul.002G103000 ,2
Phvul.002G154200  Phvul.007G021500 ,2
Phvul.006G073800  Phvul.006G073600 ,2
Phvul.009G243100  Phvul.009G243600 ,2
Phvul.006G027900  Phvul.006G027800 ,2
Phvul.008G270100  Phvul.007G152400 ,2
Phvul.002G214900  Phvul.002G215000 ,2
Phvul.007G140000  Phvul.007G139900 ,2
Phvul.005G067200  Phvul.005G068700 ,2
Phvul.007G052500  Phvul.007G049600 ,2
Phvul.009G093200  Phvul.009G080700 ,2
Phvul.008G168300  Phvul.008G168200 ,2
Phvul.006G087100  Phvul.001G096800 ,2
Phvul.011G194600  Phvul.011G194700 ,2
Phvul.002G280200  Phvul.002G280300 ,2
Phvul.005G172500  Phvul.002G299500 ,2
Phvul.002G236700  Phvul.002G236600 ,2
Phvul.011G172300  Phvul.005G082500 ,2
Phvul.011G103800  Phvul.011G170200 ,2
Phvul.006G021400  Phvul.006G021500 ,2
Phvul.001G217400  Phvul.001G217300 ,2
Phvul.006G078900  Phvul.006G079100 ,2
Phvul.008G058600  Phvul.008G058700 ,2
Phvul.002G253100  Phvul.002G253200 ,2
Phvul.005G045400  Phvul.005G041200 ,2
Phvul.009G259700  Phvul.009G259400 ,2
Phvul.001G033600  Phvul.004G060200 ,2
Phvul.011G056100  Phvul.001G076700 ,2
Phvul.011G107200  Phvul.011G106800 ,2
Phvul.002G199100  Phvul.002G199200 ,2
Phvul.002G082700  Phvul.002G082600 ,2
Phvul.002G048500  Phvul.002G048600 ,2
Phvul.003G193200  Phvul.003G193300 ,2
Phvul.005G081100  Phvul.011G166200 ,2
Phvul.002G066400  Phvul.002G065500 ,2
Phvul.002G135200  Phvul.009G172500 ,2
Phvul.001G040400  Phvul.001G040100 ,2
Phvul.009G036600  Phvul.002G296600 ,2
Phvul.007G009200  Phvul.007G009100 ,2
Phvul.002G310600  Phvul.002G310500 ,2
Phvul.002G070000  Phvul.002G080600 ,2
Phvul.009G076800  Phvul.009G076600 ,2
Phvul.005G009300  Phvul.005G009400 ,2
Phvul.005G063300  Phvul.005G063200 ,2
Phvul.011G002000  Phvul.011G001900 ,2
Phvul.001G237200  Phvul.001G237300 ,2
Phvul.007G273800  Phvul.005G082800 ,2
Phvul.004G010500  Phvul.007G112800 ,2
Phvul.008G097200  Phvul.008G097600 ,2
Phvul.011G040200  Phvul.011G040300 ,2
Phvul.011G091100  Phvul.008G283200 ,2
Phvul.010G022600  Phvul.010G022700 ,2
Phvul.007G257300  Phvul.007G257400 ,2
Phvul.009G244100  Phvul.009G244000 ,2
Phvul.004G159500  Phvul.004G159300 ,2
Phvul.008G175500  Phvul.008G175300 ,2
Phvul.001G157900  Phvul.001G158100 ,2
Phvul.008G089500  Phvul.009G202600 ,2
Phvul.005G111500  Phvul.005G111400 ,2
Phvul.006G024300  Phvul.007G015400 ,2
Phvul.003G259200  Phvul.003G259100 ,2
Phvul.007G101200  Phvul.002G187900 ,2
Phvul.001G071400  Phvul.001G071300 ,2
Phvul.002G016500  Phvul.002G016400 ,2
Phvul.005G063500  Phvul.005G063400 ,2
Phvul.004G085400  Phvul.004G082200 ,2
Phvul.011G115700  Phvul.011G128700 ,2
Phvul.008G264100  Phvul.008G190300 ,2
Phvul.006G081900  Phvul.006G081800 ,2
Phvul.002G097000  Phvul.002G097100 ,2
Phvul.008G096000  Phvul.004G148200 ,2
Phvul.007G048600  Phvul.007G048500 ,2
Phvul.005G016600  Phvul.006G019200 ,2
Phvul.001G182300  Phvul.001G182500 ,2
Phvul.004G134500  Phvul.004G134600 ,2
Phvul.007G034500  Phvul.007G034600 ,2
Phvul.003G226200  Phvul.011G180000 ,2
Phvul.002G098000  Phvul.009G191800 ,2
