Glyma.14G138600,929,1,49,0
Glyma.15G204800,955,1,49,0
Glyma.15G204900,950,1,49,0.00532694
Glyma.15G218100,959,1,49,0.044848168
Glyma.15G225400,959,1,49,0
Glyma.17G200000,947,1,49,0
Glyma.17G210600,956,1,49,0
Glyma.17G216200,2732,1,49,0
Glyma.18G162000,2222,1,49,0
Glyma.18G166100,1463,1,49,0
Glyma.19G068100,953,1,49,0.02378072
Glyma.19G068200,1088,1,49,0.004982205
Glyma.19G100400,953,1,49,0.000173832
Glyma.20G037300,953,1,49,0.00295715
Glyma.20G057000,953,1,49,0
Glyma.20G059800,3649,1,49,0
Glyma.20G060700,2475,1,49,0
Glyma.20G076900,2927,1,49,0
Glyma.U039900,1484,1,49,0.00482242
Glyma.01G121600,3016,1,44,0.4148866
Glyma.02G159600,3328,1,44,1.870897
Glyma.02G172500,8989,1,44,0.53555202
Glyma.02G193100,6705,1,44,0.11457759
Glyma.03G080400,3353,1,44,0.8904308
Glyma.04G108300,2644,1,44,0.078513743
Glyma.04G114900,2824,1,44,3.664434
Glyma.04G117600,3301,1,44,0.4395797
Glyma.04G135600,2657,1,44,0.100274585
Glyma.04G163700,2677,1,44,0.001857924
Glyma.05G100300,2943,1,44,0.018721836
Glyma.06G214000,3215,1,44,0.04557646
Glyma.06G219500,2373,1,44,0.39423256
Glyma.06G222200,2989,1,44,0.1453949
Glyma.06G230700,3201,1,44,0.570515
Glyma.08G294500,3194,1,44,0.4678636
Glyma.09G000200,3254,1,44,1.1278385
Glyma.09G104100,2662,1,44,0.2661661
Glyma.10G020400,3397,1,44,0.5686914
Glyma.10G113200,3117,1,44,0.3689518
Glyma.10G121900,2615,1,44,0.161705184
Glyma.11G181600,2676,1,44,0.2788075
Glyma.11G256900,3451,1,44,0.22293948
Glyma.12G152900,2662,1,44,0.14204912
Glyma.13G192700,2654,1,44,2.134849
Glyma.13G258600,2632,1,44,0.8113089
Glyma.14G162700,2640,1,44,0.6376944
Glyma.15G198800,5483,1,44,0.21532416
Glyma.15G205800,4123,1,44,0.01042526
Glyma.15G231600,3186,1,44,0.3580812
Glyma.16G083000,2471,1,44,0.012466385
Glyma.17G138000,2981,1,44,0
Glyma.17G215100,3238,1,44,0.1096129
Glyma.17G232100,2653,1,44,0.7345173
Glyma.18G099100,2630,1,44,1.3964931
Glyma.18G113800,2655,1,44,1.785065
Glyma.18G118000,2653,1,44,0.114425426
Glyma.18G137900,2692,1,44,0.06716995
Glyma.19G102600,2655,1,44,0.6069414
Glyma.19G239600,2654,1,44,0.4325742
Glyma.20G072800,2654,1,44,0.24079652
Glyma.20G074600,2653,1,44,0.29946042
Glyma.20G079200,3209,1,44,0.6183291
Glyma.U023300,3094,1,44,0.0862326
Glyma.01G061600,1610,1,38,0.1720112
Glyma.01G065700,1741,1,38,0.7945073
Glyma.01G086200,5512,1,38,0.7415339
Glyma.01G093300,2270,1,38,0.1484472
Glyma.01G140400,2950,1,38,0
Glyma.02G191700,782,1,38,0
Glyma.02G200800,1052,1,38,0.0352437
Glyma.04G117700,2742,1,38,0.16523036
Glyma.04G130600,2234,1,38,0.67069427
Glyma.04G130700,1963,1,38,0.120418
Glyma.04G183000,1426,1,38,0
Glyma.05G115300,1277,1,38,0.18639577
Glyma.05G167400,2493,1,38,0.06317927
Glyma.06G215800,1148,1,38,0.0731411
Glyma.06G222300,1643,1,38,0.03615153
Glyma.08G234800,2090,1,38,0.07784885
Glyma.08G280200,1111,1,38,0
Glyma.09G084000,662,1,38,0.2364414
Glyma.09G084400,1250,1,38,0.1581462
Glyma.09G182900,2247,1,38,4.496167
Glyma.10G102600,1304,1,38,0
Glyma.10G105000,2462,1,38,0.10827853
Glyma.10G164900,1217,1,38,0.0543832
Glyma.10G213700,932,1,38,0.9139691
Glyma.11G172100,2445,1,38,0.13380175
Glyma.12G147100,1481,1,38,0.15371074
Glyma.14G119300,1746,1,38,0.03030443
Glyma.15G212900,2767,1,38,0.0843462
Glyma.16G099900,1976,1,38,0.05929081
Glyma.17G001200,1301,1,38,0.03515549
Glyma.17G191100,1184,1,38,0.2928544
Glyma.17G204100,1342,1,38,0.0809922
Glyma.18G091400,1532,1,38,0
Glyma.18G199900,980,1,38,0.6731114
Glyma.19G037300,914,1,38,0.2072268
Glyma.19G116800,1586,1,38,0.2313441
Glyma.20G003900,2045,1,38,0.20252974
Glyma.20G076800,1406,1,38,0.0725185
Glyma.16G183500,3081,1,24,0.893128729
Glyma.16G184200,4543,1,24,0.751696144
Glyma.16G184700,2675,1,24,0.571768089
Glyma.16G185800,7894,1,24,0.579390097
Glyma.16G186100,4417,1,24,9.505573407
Glyma.16G186400,3329,1,24,0.138088704
Glyma.16G187300,2576,1,24,0.71716238
Glyma.16G187700,3164,1,24,0.593559359
Glyma.16G188000,2792,1,24,2.039857064
Glyma.16G188300,3048,1,24,1.19308682
Glyma.16G190400,11331,1,24,0.221396144
Glyma.16G190500,3120,1,24,0.016921338
Glyma.16G190600,3404,1,24,0.2527124
Glyma.16G190900,3229,1,24,1.21633489
Glyma.16G191300,3310,1,24,1.103822428
Glyma.16G192300,3732,1,24,0.496045447
Glyma.16G192900,3220,1,24,0.042303229
Glyma.16G193000,2816,1,24,0.250908518
Glyma.16G193300,4455,1,24,0.115671287
Glyma.16G193600,3937,1,24,0.5975925
Glyma.16G193700,3192,1,24,0.2529294
Glyma.U002300,3101,1,24,0.419149828
Glyma.U007900,5367,1,24,1.8764328
Glyma.U035200,3884,1,24,0.547560932
Glyma.03G034400,4418,2,19,22.52565
Glyma.03G034800,4309,1,19,3.48282
Glyma.03G034900,9493,2,19,25.16849
Glyma.03G037000,4621,1,19,19.05583
Glyma.03G037100,4529,3,19,7.756311
Glyma.03G037300,7149,5,19,9.203641
Glyma.03G037400,4322,1,19,1.0049245
Glyma.03G038800,4733,1,19,5.332821
Glyma.03G039200,4560,2,19,3.416364
Glyma.03G039300,4036,2,19,6.856442
Glyma.03G043000,3860,1,19,17.292623
Glyma.03G043200,3596,1,19,0.8143147
Glyma.03G043500,8187,1,19,18.329807
Glyma.03G043600,3685,1,19,18.605883
Glyma.03G043900,4709,2,19,1.0253484
Glyma.03G044000,3726,1,19,19.598698
Glyma.03G045700,6977,1,19,1.12969315
Glyma.03G046500,3581,1,19,19.181997
Glyma.03G047000,6420,1,19,31.62501
Glyma.03G160500,618,1,18,0
Glyma.03G208000,317,1,18,0
Glyma.04G025600,923,1,18,0.0344405
Glyma.04G056300,699,1,18,0.168326
Glyma.04G230900,2292,1,18,0
Glyma.06G171300,561,1,18,0.188528
Glyma.07G017900,902,1,18,0.3148987
Glyma.08G128400,311,1,18,0
Glyma.08G260100,2075,1,18,0
Glyma.09G089100,706,1,18,0
Glyma.12G116600,1088,1,18,0
Glyma.12G167100,452,1,18,0.3744526
Glyma.13G227400,549,1,18,0.7450272
Glyma.14G140000,353,1,18,0.15273
Glyma.14G154800,539,1,18,0
Glyma.17G217900,6856,1,18,0
Glyma.18G106200,1062,1,18,7.5317939
Glyma.19G010000,424,1,18,0
Glyma.01G103000,680,1,16,0
Glyma.02G192100,512,1,16,0
Glyma.02G225400,4169,4,16,14.375687
Glyma.04G119000,606,1,16,0
Glyma.04G137500,740,1,16,0
Glyma.04G144400,1413,1,16,0
Glyma.04G161900,785,1,16,0
Glyma.07G110800,638,1,16,0
Glyma.08G261300,929,1,16,0
Glyma.08G265500,2219,1,16,0
Glyma.11G179500,1493,1,16,0
Glyma.14G119900,1475,1,16,0
Glyma.14G141300,1919,1,16,0
Glyma.14G192200,3469,3,16,21.73614
Glyma.15G174300,3397,1,16,9.917086
Glyma.15G174400,2936,1,16,1.8667064
Glyma.15G174500,3017,1,16,10.819023
Glyma.15G174600,2282,1,16,1.3948244
Glyma.15G174700,3084,2,16,5.663309
Glyma.15G174800,16799,3,16,3.221621
Glyma.15G174900,3057,2,16,2.817556
Glyma.15G175000,3046,1,16,8.425683
Glyma.15G175100,3028,1,16,4.564363
Glyma.15G175200,2132,1,16,0.21441971
Glyma.15G175300,2968,2,16,6.638859
Glyma.15G175400,3066,1,16,3.1055548
Glyma.15G175500,2954,1,16,3.0524402
Glyma.15G198400,701,1,16,0
Glyma.16G182700,2945,1,16,0.772651009
Glyma.16G183300,2813,1,16,0.333943876
Glyma.16G184000,3799,1,16,0.5283274
Glyma.16G184500,9113,1,16,0.189213127
Glyma.16G185100,2480,1,16,0.209518523
Glyma.16G186200,2757,1,16,1.162904775
Glyma.16G187400,2687,1,16,0.534332914
Glyma.16G187900,4057,1,16,0.40097954
Glyma.16G190000,4669,1,16,1.94835592
Glyma.16G190200,2588,1,16,0.75369467
Glyma.16G191000,3478,1,16,1.16021818
Glyma.16G191500,3044,1,16,0.384109113
Glyma.16G191800,2605,1,16,0.906252655
Glyma.16G192800,2879,1,16,0.981717983
Glyma.16G193900,3926,1,16,0.207570432
Glyma.19G077500,740,1,16,0
Glyma.20G051400,540,1,16,0
Glyma.20G056300,263,1,16,0
Glyma.U005100,13683,3,16,3.489405
Glyma.U044500,3780,1,16,0.360067417
Glyma.02G224100,825,1,15,406.15355
Glyma.03G171400,967,1,15,555.0358
Glyma.10G133500,907,1,15,214.28855
Glyma.11G177800,777,1,15,153.36468
Glyma.11G177900,679,1,15,266.18673
Glyma.11G178100,867,1,15,236.9766
Glyma.11G178200,855,1,15,335.07986
Glyma.12G074500,803,1,15,651.0937
Glyma.13G147000,686,1,15,345.0128
Glyma.14G190800,1490,1,15,314.24904
Glyma.15G043200,10015,2,15,1215.5511
Glyma.17G063200,814,1,15,915.4717
Glyma.18G064300,654,1,15,184.47898
Glyma.20G083800,1087,1,15,526.6159
Glyma.U033600,1139,1,15,480.77099
Glyma.16G106200,6232,1,14,0.082819711
Glyma.16G125200,17858,1,14,0.18345495
Glyma.16G125800,5525,1,14,2.0095954
Glyma.16G126000,4360,1,14,0.038342829
Glyma.16G126100,3311,1,14,0.20706736
Glyma.16G170700,4378,1,14,1.18997363
Glyma.16G170900,4472,1,14,25.873216
Glyma.16G171100,4210,1,14,0.249364687
Glyma.16G171200,4364,1,14,2.01925224
Glyma.16G171400,4517,1,14,3.71440327
Glyma.16G171500,4475,1,14,0.331926147
Glyma.16G172100,4206,1,14,3.9370059
Glyma.16G172300,4291,1,14,0.756598946
Glyma.16G183400,2865,1,14,0.86198092
Glyma.16G184300,2798,1,14,0.562983196
Glyma.16G184800,2798,1,14,0.183680074
Glyma.16G185300,2798,1,14,0.586291278
Glyma.16G185400,2799,1,14,0.94737685
Glyma.16G185500,7269,1,14,0.78973135
Glyma.16G186500,2798,1,14,1.06559537
Glyma.16G186700,2795,1,14,0.147678124
Glyma.16G187600,2794,1,14,0.49942997
Glyma.16G188100,2798,1,14,4.06879845
Glyma.16G190800,2795,1,14,0.04978308
Glyma.16G191700,3129,1,14,0.11261834
Glyma.16G193500,2798,1,14,0.14824768
Glyma.18G082100,3857,1,14,32.92332782
Glyma.18G082200,3389,1,14,14.2256425
Glyma.18G082300,3739,1,14,14.6978715
Glyma.18G082800,2323,1,14,11.506554
Glyma.18G083200,3629,1,14,32.3135694
Glyma.18G083900,3804,1,14,17.589075
Glyma.18G084400,3778,1,14,6.2232298
Glyma.18G086600,3762,1,14,30.652038
Glyma.18G086900,3664,1,14,17.210736
Glyma.18G087000,2597,1,14,5.820575956
Glyma.18G087700,7662,1,14,0.33213126
Glyma.18G087800,3794,1,14,12.02515461
Glyma.18G088000,2494,1,14,0.116094127
Glyma.18G088300,3566,2,14,19.6034168
Glyma.U002100,2798,1,14,1.479305693
Glyma.U006500,4297,1,14,3.98563255
Glyma.01G082100,389,1,13,0
Glyma.06G161500,545,1,13,0.4835637
Glyma.06G180900,275,1,13,1.722859
Glyma.07G170400,350,1,13,8.964772
Glyma.08G236600,566,1,13,0
Glyma.08G291200,362,1,13,0
Glyma.11G169100,446,1,13,0
Glyma.15G212000,1235,1,13,0
Glyma.16G118500,752,1,13,0.1755907
Glyma.18G124400,437,1,13,0.0668394
Glyma.18G145800,455,1,13,0
Glyma.19G115200,458,1,13,0.1027267
Glyma.20G054700,571,1,13,0.2268331
Glyma.03G071400,1127,1,12,0
Glyma.04G118000,1494,1,12,0.15782337
Glyma.04G118100,1746,1,12,0.18601534
Glyma.04G118300,1494,1,12,0.15782337
Glyma.04G118400,1494,1,12,0.15782337
Glyma.04G142200,976,1,12,0
Glyma.04G143900,1494,1,12,0.0281143
Glyma.04G144000,1494,1,12,0.0500767
Glyma.04G144100,1494,1,12,0.0500767
Glyma.04G144200,1494,1,12,0.0484165
Glyma.04G150000,1720,1,12,0
Glyma.04G150100,2748,1,12,0
Glyma.05G080000,1014,1,12,0
Glyma.05G188600,972,1,12,169.779846
Glyma.05G188700,1254,1,12,255.63646
Glyma.06G213200,1169,1,12,0
Glyma.07G202500,946,1,12,139.502176
Glyma.08G227400,1087,1,12,190.129463
Glyma.08G245000,958,1,12,298.54733
Glyma.09G106300,1684,1,12,0.0599108
Glyma.09G106400,1684,1,12,0.0555763
Glyma.09G106500,2170,1,12,0.0735845
Glyma.11G130900,410,1,12,707.95958
Glyma.12G055200,760,1,12,309.198914
Glyma.12G162000,1694,1,12,0
Glyma.13G173100,916,1,12,307.68203
Glyma.13G342000,532,1,12,453.12406
Glyma.14G125100,950,1,12,0
Glyma.15G032300,1524,1,12,206.8709
Glyma.15G222200,678,1,12,343.458518
Glyma.18G123200,1203,1,12,0
Glyma.18G160400,1472,1,12,0
Glyma.18G266200,1127,1,12,363.29388
Glyma.20G043900,2086,1,12,0
Glyma.20G062600,1637,1,12,0
Glyma.U008700,1497,1,12,0.0692884
Glyma.01G077500,3254,1,11,0.3112004
Glyma.02G041600,1560,1,11,55.3586
Glyma.02G117900,10853,1,11,1.136291977
Glyma.02G131000,2578,1,11,0.5940766
Glyma.03G188200,1961,1,11,3.739485
Glyma.04G131000,3436,1,11,0.9820432
Glyma.05G071300,2427,1,11,0.126292
Glyma.05G071600,1145,1,11,0.038985
Glyma.05G111100,2062,1,11,0.1840586
Glyma.05G166200,1690,1,11,21.16686
Glyma.07G120000,2125,1,11,0.16403361
Glyma.07G230900,761,1,11,0.1123041
Glyma.08G134900,1671,1,11,31.87234
Glyma.08G229700,1598,2,11,207.03384
Glyma.08G260800,1385,1,11,49.85371
Glyma.08G352900,1181,1,11,0.0464538
Glyma.10G082200,3018,1,11,0.0952622
Glyma.10G084700,782,1,11,0.0283068
Glyma.10G084800,521,1,11,0
Glyma.10G085100,521,1,11,0
Glyma.10G085600,521,1,11,0.00869801
Glyma.10G085700,812,1,11,0.25429792
Glyma.10G085900,521,1,11,0.2719423
Glyma.10G086200,521,1,11,0.0335933
Glyma.10G086300,521,1,11,0.0208939
Glyma.10G086400,588,1,11,0
Glyma.10G088600,521,1,11,0
Glyma.10G107600,2764,1,11,0.04620454
Glyma.15G277100,4698,1,11,2.790621
Glyma.19G048000,1502,1,11,0.1636177
Glyma.19G048700,1157,1,11,0.121979
Glyma.20G038100,770,1,11,0.0213549
Glyma.20G038700,2548,1,11,0.0738187
Glyma.20G038800,710,1,11,0.0228144
Glyma.20G038900,719,1,11,0.0198969
Glyma.20G039000,719,1,11,0
Glyma.20G039200,710,1,11,0.067305
Glyma.20G039300,710,1,11,0
Glyma.20G039900,782,1,11,0.1405425
Glyma.20G040100,913,1,11,0.2013664
Glyma.20G073600,2673,1,11,0.00425466
Glyma.20G075000,2986,3,11,40.87737
Glyma.U039800,719,1,11,0.0198969
Glyma.U040700,521,1,11,0
Glyma.01G088600,260,1,10,0
Glyma.01G119200,1827,1,10,0
Glyma.02G088000,1453,1,10,0
Glyma.02G123900,341,1,10,0
Glyma.03G079600,2979,1,10,0
Glyma.05G061600,547,1,10,0
Glyma.05G071400,1160,1,10,0.378337
Glyma.05G071700,1160,1,10,0.0406242
Glyma.06G023200,770,1,10,2.03381
Glyma.08G037100,1049,1,10,2.8317696
Glyma.08G353000,1160,1,10,0.1121833
Glyma.10G046700,974,1,10,2.186398
Glyma.11G168700,769,1,10,0
Glyma.12G099400,1007,1,10,0
Glyma.12G153800,482,1,10,0
Glyma.12G237200,1227,1,10,0
Glyma.14G059600,3111,1,10,0.7441627
Glyma.14G179700,827,1,10,0
Glyma.15G199400,428,1,10,0.269983
Glyma.17G116300,1151,1,10,0.2581019
Glyma.17G196600,949,1,10,0
Glyma.17G198500,1042,1,10,0
Glyma.18G081300,972,1,10,0.0915522
Glyma.19G048100,1157,1,10,0.00998169
Glyma.19G048200,1157,1,10,0.04645383
Glyma.19G048300,1157,1,10,0.0100019
Glyma.19G048500,1028,1,10,0.015168191
Glyma.19G048800,1155,1,10,0.024248839
Glyma.19G049000,1157,1,10,0.04882613
Glyma.20G222400,779,1,10,0
Glyma.02G156000,2397,1,9,3.6441805
Glyma.02G156100,2649,1,9,1.8160462
Glyma.08G248900,2525,1,9,11.7662183
Glyma.08G249200,2899,1,9,27.1873468
Glyma.10G114600,3635,2,9,18.918046
Glyma.10G115200,1746,1,9,2.716188353
Glyma.10G115300,2011,1,9,4.96147221
Glyma.10G115400,1995,1,9,4.67028669
Glyma.10G115500,2081,1,9,3.934745262
Glyma.10G115700,1932,1,9,3.257401304
Glyma.10G115900,1945,1,9,5.93601495
Glyma.18G269900,2609,1,9,10.98252849
Glyma.18G270100,3257,1,9,8.577104158
Glyma.18G270600,7929,1,9,101.9069235
Glyma.18G270700,3084,1,9,3.8964975
Glyma.18G270900,2627,1,9,8.0099921
Glyma.18G271100,2873,1,9,13.89110495
Glyma.18G271200,2564,1,9,1.2566739
Glyma.01G141200,431,1,8,3.55339
Glyma.01G141300,416,1,8,3.40972
Glyma.01G141400,416,1,8,1.06289
Glyma.01G141600,634,1,8,27.78346
Glyma.01G141800,639,1,8,15.3646901
Glyma.01G142000,656,1,8,3.3890326
Glyma.01G142100,434,1,8,0.2548578
Glyma.01G142500,431,1,8,0.113462
Glyma.03G048200,3039,1,8,2.8468292
Glyma.06G108300,969,1,8,0.6125065
Glyma.06G236900,5046,1,8,7.088442
Glyma.06G237800,4179,1,8,1.4924602
Glyma.07G163800,792,1,8,0.111621042
Glyma.08G304800,671,1,8,9.605922
Glyma.08G304900,596,1,8,4.1111058
Glyma.09G083900,1922,1,8,0.1083126
Glyma.10G085400,2201,1,8,0.02781566
Glyma.13G192800,1289,1,8,1.0349957
Glyma.14G186600,12087,1,8,1.5178065
Glyma.14G204500,11238,1,8,1.0705805
Glyma.14G204600,5880,2,8,1.1486898
Glyma.14G204700,15592,1,8,98.69278
Glyma.14G205000,14087,1,8,0.82358284
Glyma.14G205300,10401,2,8,0.6832263
Glyma.14G206500,18906,1,8,1.7445047
Glyma.14G206900,5081,1,8,0.1398282
Glyma.16G198900,3906,1,8,0.84078699
Glyma.16G213700,3998,3,8,52.600575
Glyma.16G213800,3986,2,8,0.744769
Glyma.16G213900,4025,3,8,6.3789583
Glyma.16G214100,4097,2,8,8.1939821
Glyma.16G214600,6813,1,8,3.118558
Glyma.16G215000,3864,1,8,7.364003
Glyma.17G187800,2370,1,8,0.16270726
Glyma.18G114100,608,1,8,1.2688301
Glyma.18G114200,353,1,8,0.6624468
Glyma.18G114300,449,1,8,1.2168652
Glyma.18G114400,353,1,8,0.3127563
Glyma.18G114500,353,1,8,0.97399146
Glyma.18G114600,353,1,8,0.4953245
Glyma.19G085600,19444,1,8,3.950291
Glyma.19G134100,2618,1,8,11.04245
Glyma.19G134300,2725,1,8,19.591665
Glyma.19G135600,3299,1,8,36.4093
Glyma.19G135800,3204,1,8,9.852483
Glyma.19G136900,2624,1,8,5.932591
Glyma.19G137200,6507,1,8,11.169032
Glyma.U035700,3763,9,8,32.17314
Glyma.02G180800,849,1,7,0.73604
Glyma.02G199900,882,1,7,2.8810978
Glyma.02G200200,561,1,7,0.4535119
Glyma.03G052500,2163,1,7,0.33755867
Glyma.04G105500,4768,1,7,22.7058759
Glyma.04G105900,2437,1,7,109.181716
Glyma.05G098600,2262,1,7,45.5928871
Glyma.06G255800,2211,1,7,0.06297054
Glyma.06G280400,540,1,7,3.8025405
Glyma.06G281500,272,1,7,1.6898203
Glyma.06G282400,586,1,7,3.8084674
Glyma.06G297600,737,1,7,186.635595
Glyma.06G297800,862,1,7,183.7468836
Glyma.06G298600,744,1,7,593.34
Glyma.06G298700,746,1,7,251.50078
Glyma.06G299000,544,1,7,496.094865
Glyma.06G302900,558,1,7,100.8445866
Glyma.06G303000,555,1,7,333.4121133
Glyma.07G006800,949,1,7,50.86779
Glyma.07G117200,2197,1,7,0.474637
Glyma.07G150600,3046,1,7,0.14777661
Glyma.08G281000,596,1,7,1.853207
Glyma.08G281100,596,1,7,1.706872
Glyma.08G281200,785,1,7,5.006468
Glyma.08G312100,4559,1,7,0.3138673
Glyma.08G331300,1013,1,7,0
Glyma.08G331700,998,1,7,0.3028925
Glyma.08G333500,1163,1,7,0
Glyma.08G333600,1175,1,7,0
Glyma.08G338000,1121,1,7,0
Glyma.09G082500,3751,1,7,0.056366
